"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Reihenfolge_Haupttitel","Haupttitel","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2016,120,Wald,,,311.0,StGB,3,Total gegen die Freiheit,41,41,0,9447,4.3
2016,120,Wald,,,311.0,StGB,4,Total gegen sexuelle Integrität,7,7,0,9447,0.7
2016,120,Wald,,,311.0,StGB,5,Total übrige Titel StGB,40,40,0,9447,4.2
2016,120,Wald,,,812.121,BetmG,801,Total Übertretungen,23,,,9447,2.4
2016,120,Wald,,,812.121,BetmG,802,Total leichte Fälle,18,,,9447,1.9
2016,120,Wald,,,812.121,BetmG,803,Total schwere Fälle,8,,,9447,0.8
2016,120,Wald,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,9,,,9447,1
2016,120,Wald,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,6,,,9447,0.6
2016,120,Wald,,,142.20,AIG,1423,Total Täuschung der Behörden,1,,,9447,0.1
2016,120,Wald,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,0,,,9447,0
2016,120,Wald,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,3,,,9447,0.3
2016,69,Wallisellen,,,311.0,StGB,1,Total gegen Leib und Leben,60,58,2,15662,3.8
2016,69,Wallisellen,,,311.0,StGB,2,Total gegen das Vermögen,683,633,50,15662,43.6
2016,69,Wallisellen,,,311.0,StGB,3,Total gegen die Freiheit,112,112,0,15662,7.2
2016,69,Wallisellen,,,311.0,StGB,4,Total gegen sexuelle Integrität,20,19,1,15662,1.3
2016,69,Wallisellen,,,311.0,StGB,5,Total übrige Titel StGB,109,109,0,15662,7
2016,69,Wallisellen,,,812.121,BetmG,801,Total Übertretungen,58,,,15662,3.7
2016,69,Wallisellen,,,812.121,BetmG,802,Total leichte Fälle,23,,,15662,1.5
2016,69,Wallisellen,,,812.121,BetmG,803,Total schwere Fälle,12,,,15662,0.8
2016,69,Wallisellen,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,42,,,15662,2.7
2016,69,Wallisellen,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,24,,,15662,1.5
2016,69,Wallisellen,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,15662,0
2016,69,Wallisellen,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,15662,0.3
2016,69,Wallisellen,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,16,,,15662,1
2016,121,Wetzikon,,,311.0,StGB,1,Total gegen Leib und Leben,92,85,7,24407,3.8
2016,121,Wetzikon,,,311.0,StGB,2,Total gegen das Vermögen,734,686,48,24407,30.1
2016,121,Wetzikon,,,311.0,StGB,3,Total gegen die Freiheit,157,152,5,24407,6.4
2016,121,Wetzikon,,,311.0,StGB,4,Total gegen sexuelle Integrität,35,34,1,24407,1.4
2016,121,Wetzikon,,,311.0,StGB,5,Total übrige Titel StGB,136,136,0,24407,5.6
2016,121,Wetzikon,,,812.121,BetmG,801,Total Übertretungen,155,,,24407,6.4
2016,121,Wetzikon,,,812.121,BetmG,802,Total leichte Fälle,49,,,24407,2
2016,121,Wetzikon,,,812.121,BetmG,803,Total schwere Fälle,21,,,24407,0.9
2016,121,Wetzikon,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,60,,,24407,2.5
2016,121,Wetzikon,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,26,,,24407,1.1
2016,121,Wetzikon,,,142.20,AIG,1423,Total Täuschung der Behörden,3,,,24407,0.1
2016,121,Wetzikon,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,24407,0.1
2016,121,Wetzikon,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,28,,,24407,1.1
2016,230,Winterthur,,,311.0,StGB,1,Total gegen Leib und Leben,450,436,14,108268,4.2
2016,230,Winterthur,,,311.0,StGB,2,Total gegen das Vermögen,4829,4561,268,108268,44.6
2016,230,Winterthur,,,311.0,StGB,3,Total gegen die Freiheit,956,935,21,108268,8.8
2016,230,Winterthur,,,311.0,StGB,4,Total gegen sexuelle Integrität,96,91,5,108268,0.9
2016,230,Winterthur,,,311.0,StGB,5,Total übrige Titel StGB,560,551,9,108268,5.2
2016,230,Winterthur,,,812.121,BetmG,801,Total Übertretungen,1033,,,108268,9.5
2016,230,Winterthur,,,812.121,BetmG,802,Total leichte Fälle,318,,,108268,2.9
2016,230,Winterthur,,,812.121,BetmG,803,Total schwere Fälle,88,,,108268,0.8
2016,230,Winterthur,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,330,,,108268,3
2016,230,Winterthur,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,93,,,108268,0.9
2016,230,Winterthur,,,142.20,AIG,1423,Total Täuschung der Behörden,21,,,108268,0.2
2016,230,Winterthur,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,12,,,108268,0.1
2016,230,Winterthur,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,92,,,108268,0.8
2016,293,Wädenswil,,,311.0,StGB,1,Total gegen Leib und Leben,79,78,1,24383,3.2
2016,293,Wädenswil,,,311.0,StGB,2,Total gegen das Vermögen,510,467,43,24383,20.9
2016,293,Wädenswil,,,311.0,StGB,3,Total gegen die Freiheit,107,104,3,24383,4.4
2016,293,Wädenswil,,,311.0,StGB,4,Total gegen sexuelle Integrität,14,13,1,24383,0.6
2016,293,Wädenswil,,,311.0,StGB,5,Total übrige Titel StGB,77,76,1,24383,3.2
2016,293,Wädenswil,,,812.121,BetmG,801,Total Übertretungen,105,,,24383,4.3
2016,293,Wädenswil,,,812.121,BetmG,802,Total leichte Fälle,54,,,24383,2.2
2016,293,Wädenswil,,,812.121,BetmG,803,Total schwere Fälle,4,,,24383,0.2
2016,293,Wädenswil,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,53,,,24383,2.2
2016,293,Wädenswil,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,19,,,24383,0.8
2016,293,Wädenswil,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,24383,0
2016,293,Wädenswil,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,10,,,24383,0.4
2016,293,Wädenswil,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,10,,,24383,0.4
2016,161,Zollikon,,,311.0,StGB,1,Total gegen Leib und Leben,16,16,0,12753,1.3
2016,161,Zollikon,,,311.0,StGB,2,Total gegen das Vermögen,312,260,52,12753,24.5
2016,161,Zollikon,,,311.0,StGB,3,Total gegen die Freiheit,90,90,0,12753,7.1
2016,161,Zollikon,,,311.0,StGB,4,Total gegen sexuelle Integrität,3,3,0,12753,0.2
2016,161,Zollikon,,,311.0,StGB,5,Total übrige Titel StGB,34,34,0,12753,2.7
2016,161,Zollikon,,,812.121,BetmG,801,Total Übertretungen,20,,,12753,1.6
2016,161,Zollikon,,,812.121,BetmG,802,Total leichte Fälle,8,,,12753,0.6
2016,161,Zollikon,,,812.121,BetmG,803,Total schwere Fälle,0,,,12753,0
2016,161,Zollikon,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,12,,,12753,0.9
2016,161,Zollikon,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,13,,,12753,1
2016,161,Zollikon,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,12753,0
2016,161,Zollikon,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,12753,0.1
2016,161,Zollikon,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,7,,,12753,0.5
2016,261,Zürich,2610001,Kreis 1,311.0,StGB,1,Total gegen Leib und Leben,526,512,14,5138,102.4
2016,261,Zürich,2610001,Kreis 1,311.0,StGB,2,Total gegen das Vermögen,7596,7354,242,5138,1478.4
2016,261,Zürich,2610001,Kreis 1,311.0,StGB,3,Total gegen die Freiheit,527,518,9,5138,102.6
2016,261,Zürich,2610001,Kreis 1,311.0,StGB,4,Total gegen sexuelle Integrität,106,102,4,5138,20.6
2016,261,Zürich,2610001,Kreis 1,311.0,StGB,5,Total übrige Titel StGB,642,636,6,5138,125
2016,261,Zürich,2610001,Kreis 1,812.121,BetmG,801,Total Übertretungen,882,,,5138,171.7
2016,261,Zürich,2610001,Kreis 1,812.121,BetmG,802,Total leichte Fälle,200,,,5138,38.9
2016,261,Zürich,2610001,Kreis 1,812.121,BetmG,803,Total schwere Fälle,25,,,5138,4.9
2016,261,Zürich,2610001,Kreis 1,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,477,,,5138,92.8
2016,261,Zürich,2610001,Kreis 1,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,42,,,5138,8.2
2016,261,Zürich,2610001,Kreis 1,142.20,AIG,1423,Total Täuschung der Behörden,8,,,5138,1.6
2016,261,Zürich,2610001,Kreis 1,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,17,,,5138,3.3
2016,261,Zürich,2610001,Kreis 1,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,219,,,5138,42.6
2016,261,Zürich,2610002,Kreis 2,311.0,StGB,1,Total gegen Leib und Leben,134,131,3,30911,4.3
2016,261,Zürich,2610002,Kreis 2,311.0,StGB,2,Total gegen das Vermögen,1867,1753,114,30911,60.4
2016,261,Zürich,2610002,Kreis 2,311.0,StGB,3,Total gegen die Freiheit,316,314,2,30911,10.2
2016,261,Zürich,2610002,Kreis 2,311.0,StGB,4,Total gegen sexuelle Integrität,36,35,1,30911,1.2
2016,261,Zürich,2610002,Kreis 2,311.0,StGB,5,Total übrige Titel StGB,105,102,3,30911,3.4
2016,261,Zürich,2610002,Kreis 2,812.121,BetmG,801,Total Übertretungen,140,,,30911,4.5
2016,261,Zürich,2610002,Kreis 2,812.121,BetmG,802,Total leichte Fälle,45,,,30911,1.5
2016,261,Zürich,2610002,Kreis 2,812.121,BetmG,803,Total schwere Fälle,7,,,30911,0.2
2016,261,Zürich,2610002,Kreis 2,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,44,,,30911,1.4
2016,261,Zürich,2610002,Kreis 2,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,31,,,30911,1
2016,261,Zürich,2610002,Kreis 2,142.20,AIG,1423,Total Täuschung der Behörden,6,,,30911,0.2
2016,261,Zürich,2610002,Kreis 2,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,6,,,30911,0.2
2016,261,Zürich,2610002,Kreis 2,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,32,,,30911,1
2016,261,Zürich,2610003,Kreis 3,311.0,StGB,1,Total gegen Leib und Leben,159,151,8,47810,3.3
2016,261,Zürich,2610003,Kreis 3,311.0,StGB,2,Total gegen das Vermögen,2268,2115,153,47810,47.4
2016,261,Zürich,2610003,Kreis 3,311.0,StGB,3,Total gegen die Freiheit,432,424,8,47810,9
2016,261,Zürich,2610003,Kreis 3,311.0,StGB,4,Total gegen sexuelle Integrität,47,47,0,47810,1
2016,261,Zürich,2610003,Kreis 3,311.0,StGB,5,Total übrige Titel StGB,192,188,4,47810,4
2016,261,Zürich,2610003,Kreis 3,812.121,BetmG,801,Total Übertretungen,268,,,47810,5.6
2016,261,Zürich,2610003,Kreis 3,812.121,BetmG,802,Total leichte Fälle,96,,,47810,2
2016,261,Zürich,2610003,Kreis 3,812.121,BetmG,803,Total schwere Fälle,34,,,47810,0.7
2016,261,Zürich,2610003,Kreis 3,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,40,,,47810,0.8
2016,261,Zürich,2610003,Kreis 3,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,59,,,47810,1.2
2016,261,Zürich,2610003,Kreis 3,142.20,AIG,1423,Total Täuschung der Behörden,3,,,47810,0.1
2016,261,Zürich,2610003,Kreis 3,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,6,,,47810,0.1
2016,261,Zürich,2610003,Kreis 3,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,70,,,47810,1.5
2016,261,Zürich,2610004,Kreis 4,311.0,StGB,1,Total gegen Leib und Leben,407,387,20,27255,14.9
2016,261,Zürich,2610004,Kreis 4,311.0,StGB,2,Total gegen das Vermögen,3836,3710,126,27255,140.7
2016,261,Zürich,2610004,Kreis 4,311.0,StGB,3,Total gegen die Freiheit,508,499,9,27255,18.6
2016,261,Zürich,2610004,Kreis 4,311.0,StGB,4,Total gegen sexuelle Integrität,944,939,5,27255,34.6
2016,261,Zürich,2610004,Kreis 4,311.0,StGB,5,Total übrige Titel StGB,657,656,1,27255,24.1
2016,261,Zürich,2610004,Kreis 4,812.121,BetmG,801,Total Übertretungen,1451,,,27255,53.2
2016,261,Zürich,2610004,Kreis 4,812.121,BetmG,802,Total leichte Fälle,489,,,27255,17.9
2016,261,Zürich,2610004,Kreis 4,812.121,BetmG,803,Total schwere Fälle,102,,,27255,3.7
2016,261,Zürich,2610004,Kreis 4,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,223,,,27255,8.2
2016,261,Zürich,2610004,Kreis 4,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,128,,,27255,4.7
2016,261,Zürich,2610004,Kreis 4,142.20,AIG,1423,Total Täuschung der Behörden,4,,,27255,0.1
2016,261,Zürich,2610004,Kreis 4,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,9,,,27255,0.3
2016,261,Zürich,2610004,Kreis 4,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,868,,,27255,31.8
2016,261,Zürich,2610005,Kreis 5,311.0,StGB,1,Total gegen Leib und Leben,244,241,3,14495,16.8
2016,261,Zürich,2610005,Kreis 5,311.0,StGB,2,Total gegen das Vermögen,2390,2299,91,14495,164.9
2016,261,Zürich,2610005,Kreis 5,311.0,StGB,3,Total gegen die Freiheit,281,274,7,14495,19.4
2016,261,Zürich,2610005,Kreis 5,311.0,StGB,4,Total gegen sexuelle Integrität,30,27,3,14495,2.1
2016,261,Zürich,2610005,Kreis 5,311.0,StGB,5,Total übrige Titel StGB,218,217,1,14495,15
2016,261,Zürich,2610005,Kreis 5,812.121,BetmG,801,Total Übertretungen,365,,,14495,25.2
2016,261,Zürich,2610005,Kreis 5,812.121,BetmG,802,Total leichte Fälle,142,,,14495,9.8
2016,261,Zürich,2610005,Kreis 5,812.121,BetmG,803,Total schwere Fälle,37,,,14495,2.6
2016,261,Zürich,2610005,Kreis 5,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,174,,,14495,12
2016,261,Zürich,2610005,Kreis 5,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,88,,,14495,6.1
2016,261,Zürich,2610005,Kreis 5,142.20,AIG,1423,Total Täuschung der Behörden,0,,,14495,0
2016,261,Zürich,2610005,Kreis 5,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,6,,,14495,0.4
2016,261,Zürich,2610005,Kreis 5,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,86,,,14495,5.9
2016,261,Zürich,2610006,Kreis 6,311.0,StGB,1,Total gegen Leib und Leben,56,54,2,31207,1.8
2016,261,Zürich,2610006,Kreis 6,311.0,StGB,2,Total gegen das Vermögen,1436,1339,97,31207,46
2016,261,Zürich,2610006,Kreis 6,311.0,StGB,3,Total gegen die Freiheit,304,300,4,31207,9.7
2016,261,Zürich,2610006,Kreis 6,311.0,StGB,4,Total gegen sexuelle Integrität,31,29,2,31207,1
2016,261,Zürich,2610006,Kreis 6,311.0,StGB,5,Total übrige Titel StGB,123,121,2,31207,3.9
2016,261,Zürich,2610006,Kreis 6,812.121,BetmG,801,Total Übertretungen,156,,,31207,5
2016,261,Zürich,2610006,Kreis 6,812.121,BetmG,802,Total leichte Fälle,37,,,31207,1.2
2016,261,Zürich,2610006,Kreis 6,812.121,BetmG,803,Total schwere Fälle,17,,,31207,0.5
2016,261,Zürich,2610006,Kreis 6,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,40,,,31207,1.3
2016,261,Zürich,2610006,Kreis 6,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,15,,,31207,0.5
2016,261,Zürich,2610006,Kreis 6,142.20,AIG,1423,Total Täuschung der Behörden,2,,,31207,0.1
2016,261,Zürich,2610006,Kreis 6,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,4,,,31207,0.1
2016,261,Zürich,2610006,Kreis 6,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,31,,,31207,1
2016,261,Zürich,2610007,Kreis 7,311.0,StGB,1,Total gegen Leib und Leben,68,68,0,35865,1.9
2016,261,Zürich,2610007,Kreis 7,311.0,StGB,2,Total gegen das Vermögen,1393,1264,129,35865,38.8
2016,261,Zürich,2610007,Kreis 7,311.0,StGB,3,Total gegen die Freiheit,331,324,7,35865,9.2
2016,261,Zürich,2610007,Kreis 7,311.0,StGB,4,Total gegen sexuelle Integrität,31,31,0,35865,0.9
2016,261,Zürich,2610007,Kreis 7,311.0,StGB,5,Total übrige Titel StGB,94,92,2,35865,2.6
2016,261,Zürich,2610007,Kreis 7,812.121,BetmG,801,Total Übertretungen,77,,,35865,2.1
2016,261,Zürich,2610007,Kreis 7,812.121,BetmG,802,Total leichte Fälle,23,,,35865,0.6
2016,261,Zürich,2610007,Kreis 7,812.121,BetmG,803,Total schwere Fälle,8,,,35865,0.2
2016,261,Zürich,2610007,Kreis 7,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,3,,,35865,0.1
2016,261,Zürich,2610007,Kreis 7,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,4,,,35865,0.1
2016,261,Zürich,2610007,Kreis 7,142.20,AIG,1423,Total Täuschung der Behörden,0,,,35865,0
2016,261,Zürich,2610007,Kreis 7,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,0,,,35865,0
2016,261,Zürich,2610007,Kreis 7,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,14,,,35865,0.4
2016,261,Zürich,2610008,Kreis 8,311.0,StGB,1,Total gegen Leib und Leben,103,98,5,15404,6.7
2016,261,Zürich,2610008,Kreis 8,311.0,StGB,2,Total gegen das Vermögen,1119,1040,79,15404,72.6
2016,261,Zürich,2610008,Kreis 8,311.0,StGB,3,Total gegen die Freiheit,222,221,1,15404,14.4
2016,261,Zürich,2610008,Kreis 8,311.0,StGB,4,Total gegen sexuelle Integrität,35,34,1,15404,2.3
2016,261,Zürich,2610008,Kreis 8,311.0,StGB,5,Total übrige Titel StGB,86,84,2,15404,5.6
2016,261,Zürich,2610008,Kreis 8,812.121,BetmG,801,Total Übertretungen,113,,,15404,7.3
2016,261,Zürich,2610008,Kreis 8,812.121,BetmG,802,Total leichte Fälle,41,,,15404,2.7
2016,261,Zürich,2610008,Kreis 8,812.121,BetmG,803,Total schwere Fälle,6,,,15404,0.4
2016,261,Zürich,2610008,Kreis 8,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,9,,,15404,0.6
2016,261,Zürich,2610008,Kreis 8,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,12,,,15404,0.8
2016,261,Zürich,2610008,Kreis 8,142.20,AIG,1423,Total Täuschung der Behörden,0,,,15404,0
2016,261,Zürich,2610008,Kreis 8,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,15404,0.1
2016,261,Zürich,2610008,Kreis 8,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,19,,,15404,1.2
2016,261,Zürich,2610009,Kreis 9,311.0,StGB,1,Total gegen Leib und Leben,212,207,5,50113,4.2
2016,261,Zürich,2610009,Kreis 9,311.0,StGB,2,Total gegen das Vermögen,2398,2247,151,50113,47.9
2016,261,Zürich,2610009,Kreis 9,311.0,StGB,3,Total gegen die Freiheit,581,563,18,50113,11.6
2016,261,Zürich,2610009,Kreis 9,311.0,StGB,4,Total gegen sexuelle Integrität,234,234,0,50113,4.7
2016,261,Zürich,2610009,Kreis 9,311.0,StGB,5,Total übrige Titel StGB,215,211,4,50113,4.3
2016,261,Zürich,2610009,Kreis 9,812.121,BetmG,801,Total Übertretungen,293,,,50113,5.8
2016,261,Zürich,2610009,Kreis 9,812.121,BetmG,802,Total leichte Fälle,131,,,50113,2.6
2016,261,Zürich,2610009,Kreis 9,812.121,BetmG,803,Total schwere Fälle,54,,,50113,1.1
2016,261,Zürich,2610009,Kreis 9,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,51,,,50113,1
2016,261,Zürich,2610009,Kreis 9,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,72,,,50113,1.4
2016,261,Zürich,2610009,Kreis 9,142.20,AIG,1423,Total Täuschung der Behörden,3,,,50113,0.1
2016,261,Zürich,2610009,Kreis 9,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,50113,0.1
2016,261,Zürich,2610009,Kreis 9,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,258,,,50113,5.1
2016,261,Zürich,2610010,Kreis 10,311.0,StGB,1,Total gegen Leib und Leben,78,76,2,37051,2.1
2016,261,Zürich,2610010,Kreis 10,311.0,StGB,2,Total gegen das Vermögen,1284,1181,103,37051,34.7
2016,261,Zürich,2610010,Kreis 10,311.0,StGB,3,Total gegen die Freiheit,325,320,5,37051,8.8
2016,261,Zürich,2610010,Kreis 10,311.0,StGB,4,Total gegen sexuelle Integrität,36,36,0,37051,1
2016,261,Zürich,2610010,Kreis 10,311.0,StGB,5,Total übrige Titel StGB,108,107,1,37051,2.9
2016,261,Zürich,2610010,Kreis 10,812.121,BetmG,801,Total Übertretungen,130,,,37051,3.5
2016,261,Zürich,2610010,Kreis 10,812.121,BetmG,802,Total leichte Fälle,79,,,37051,2.1
2016,261,Zürich,2610010,Kreis 10,812.121,BetmG,803,Total schwere Fälle,15,,,37051,0.4
2016,261,Zürich,2610010,Kreis 10,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,39,,,37051,1.1
2016,261,Zürich,2610010,Kreis 10,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,27,,,37051,0.7
2016,261,Zürich,2610010,Kreis 10,142.20,AIG,1423,Total Täuschung der Behörden,0,,,37051,0
2016,261,Zürich,2610010,Kreis 10,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,37051,0.1
2016,261,Zürich,2610010,Kreis 10,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,13,,,37051,0.4
2016,261,Zürich,2610011,Kreis 11,311.0,StGB,1,Total gegen Leib und Leben,328,323,5,68889,4.8
2016,261,Zürich,2610011,Kreis 11,311.0,StGB,2,Total gegen das Vermögen,3002,2796,206,68889,43.6
2016,261,Zürich,2610011,Kreis 11,311.0,StGB,3,Total gegen die Freiheit,708,695,13,68889,10.3
2016,261,Zürich,2610011,Kreis 11,311.0,StGB,4,Total gegen sexuelle Integrität,76,72,4,68889,1.1
2016,261,Zürich,2610011,Kreis 11,311.0,StGB,5,Total übrige Titel StGB,324,321,3,68889,4.7
2016,261,Zürich,2610011,Kreis 11,812.121,BetmG,801,Total Übertretungen,387,,,68889,5.6
2016,261,Zürich,2610011,Kreis 11,812.121,BetmG,802,Total leichte Fälle,133,,,68889,1.9
2016,261,Zürich,2610011,Kreis 11,812.121,BetmG,803,Total schwere Fälle,45,,,68889,0.7
2016,261,Zürich,2610011,Kreis 11,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,195,,,68889,2.8
2016,261,Zürich,2610011,Kreis 11,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,60,,,68889,0.9
2016,261,Zürich,2610011,Kreis 11,142.20,AIG,1423,Total Täuschung der Behörden,5,,,68889,0.1
2016,261,Zürich,2610011,Kreis 11,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,20,,,68889,0.3
2016,261,Zürich,2610011,Kreis 11,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,118,,,68889,1.7
2016,261,Zürich,2610012,Kreis 12,311.0,StGB,1,Total gegen Leib und Leben,93,90,3,30169,3.1
2016,261,Zürich,2610012,Kreis 12,311.0,StGB,2,Total gegen das Vermögen,919,852,67,30169,30.5
2016,261,Zürich,2610012,Kreis 12,311.0,StGB,3,Total gegen die Freiheit,220,212,8,30169,7.3
2016,261,Zürich,2610012,Kreis 12,311.0,StGB,4,Total gegen sexuelle Integrität,30,28,2,30169,1
2016,261,Zürich,2610012,Kreis 12,311.0,StGB,5,Total übrige Titel StGB,107,104,3,30169,3.5
2016,261,Zürich,2610012,Kreis 12,812.121,BetmG,801,Total Übertretungen,143,,,30169,4.7
2016,261,Zürich,2610012,Kreis 12,812.121,BetmG,802,Total leichte Fälle,68,,,30169,2.3
2016,261,Zürich,2610012,Kreis 12,812.121,BetmG,803,Total schwere Fälle,23,,,30169,0.8
2016,261,Zürich,2610012,Kreis 12,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,11,,,30169,0.4
2016,261,Zürich,2610012,Kreis 12,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,17,,,30169,0.6
2016,261,Zürich,2610012,Kreis 12,142.20,AIG,1423,Total Täuschung der Behörden,0,,,30169,0
2016,261,Zürich,2610012,Kreis 12,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,6,,,30169,0.2
2016,261,Zürich,2610012,Kreis 12,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,14,,,30169,0.5
2016,261,Zürich,,unbekannt,311.0,StGB,1,Total gegen Leib und Leben,7,7,0,2648,
2016,261,Zürich,,unbekannt,311.0,StGB,2,Total gegen das Vermögen,449,437,12,2648,
2016,261,Zürich,,unbekannt,311.0,StGB,3,Total gegen die Freiheit,24,22,2,2648,
2016,261,Zürich,,unbekannt,311.0,StGB,4,Total gegen sexuelle Integrität,17,17,0,2648,
2016,261,Zürich,,unbekannt,311.0,StGB,5,Total übrige Titel StGB,46,46,0,2648,
